"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-09-25",,,"19.91",,,"0.00","0.0",,"61","67","56",,,"  280","  280",,,,"35.1","45.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-09-26",,,"11.18",,,"0.00","0.0",,"60","71","53",,,"  270","  280",,,,"23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-09-27",,,"7.16",,,"0.00","0.0",,"63","78","54",,,"  280","  280",,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-09-28",,,"9.17",,,"0.00","0.0",,"62","78","53",,,"  270","  260",,,,"28.0","32.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-09-29",,,"7.16",,,"0.00","0.0",,"63","75","57",,,"  270","  270",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-09-30",,,"9.84",,,"0.00","0.0",,"68","73","59",,,"  270","  270",,,,"21.9","25.9",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-01",,,"13.20",,,"0.00",,,"62","69","56",,,"  270","  270",,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-02",,,"14.09",,,"0.00",,,"60","69","54",,,"  260","  270",,,,"29.1","35.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-03",,,"13.42",,,"0.00",,,"60","70","54",,,"  270","  280",,,,"25.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-04",,,"8.95",,,"0.00",,,"68","76","61",,,"  350","  360",,,,"21.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-05",,,"5.37",,,"0.00",,,"69","80","57",,,"  280","  280",,,,"12.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-06",,,"4.47",,,"0.00",,,"67","83","56",,,"  290","  280",,,,"14.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-07",,,"8.50",,,"0.00",,,"68","80","56",,,"  270","  270",,,,"28.0","31.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-08",,,"10.07",,,"0.00",,,"60","72","52",,,"  260","  290",,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-09",,,"8.05",,,"0.00",,,"58","68","52",,,"  280","  280",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-10",,,"5.14",,,"0.00",,,"60","70","53",,,"  170","  170",,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-11",,,"8.95",,,"0.00",,,"57","63","51",,,"  270","  280",,,,"25.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-12",,,"12.75",,,"0.00",,,"53","64","47",,,"  270","  270",,,,"32.0","40.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-13",,,"7.38",,,"0.00",,,"58","73","51",,,"  280","  280",,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-14",,,"4.92",,,"0.00",,,"60","77","51",,,"  280",,,,,"18.1",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-15",,,"4.92",,,"0.00",,,"65","80","53",,,"  270","  280",,,,"21.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-16",,,"3.80",,,"0.00",,,"64","80","53",,,"  280","  290",,,,"13.0","14.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-17",,,"6.71",,,"0.00",,,"65","81","54",,,"  310","  290",,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-18",,,"9.84",,,"0.00",,,"60","68","51",,,"  290","  290",,,,"23.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-19",,,"8.95",,,"0.00",,,"56","74","49",,,"  290","  280",,,,"21.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-20",,,"11.41",,,"0.00",,,"56","64","49",,,"  290","  290",,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-21",,,"9.40",,,"0.00",,,"52","61","48",,,"  300","  290",,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-22",,,"9.62",,,"0.00",,,"52","64","47",,,"  300","  290",,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-23",,,"9.17",,,"0.00",,,"52","61","49",,,"  290","  290",,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-24",,,"9.17",,,"0.00",,,"54","60","53",,,"  280","  280",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-25",,,"8.50",,,"0.00",,,"56","67","50",,,"  280","  290",,,,"21.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-26",,,"8.72",,,"0.00",,,"57","70","49",,,"  290","  280",,,,"21.9","25.1",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-27",,,"18.12",,,"0.00",,,"54","60","50",,,"  260","  270",,,,"42.9","51.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-28",,,"15.21",,,"0.00",,,"56","61","52",,,"  280","  270",,,,"36.0","42.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-29",,,"7.16",,,"0.00",,,"57","63","52",,,"  270","  240",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-30",,,"6.71",,,"0.00",,,"54","65","48",,,"  280","  280",,,,"18.1","21.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-10-31",,,"3.58",,,"0.00",,,"56","70","48",,,"  290",,,,,"14.1",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-01",,,"3.80",,,"0.00",,,"59","74","51",,,"  280","  280",,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-02",,,"13.20",,,"0.00",,,"58","63","50",,,"  270","  280",,,,"28.0","33.1",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-03",,,"9.40",,,"0.00",,,"56","63","47",,,"  260","  260",,,,"21.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-04",,,"8.95",,,"0.00",,,"55","67","44",,,"  280","  280",,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-05",,,"4.47",,,"0.00",,,"60","71","50",,,"  290","  290",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-06",,,"0.45",,,"0.00",,,"59","70","51",,,"   20","   20",,,,"4.9","6.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-07",,,"8.28",,,"0.00",,,"62","71","56",,,"  280","  270",,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-08",,,"8.28",,,"0.00",,,"57","70","50",,,"  270","  270",,,,"23.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-09",,,"3.36",,,"0.00",,,"56","66","48",,,"  280","  170",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-10",,,"4.92",,,"0.00",,,"57","64","51",,,"  290","  120",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-11",,,"4.70",,,"0.00",,,"56","62","54",,,"  140","  170",,,,"12.1","15.0",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-12",,,"6.71",,,"0.00",,,"60","70","57",,,"  270","  270",,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-13",,,"7.83",,,"0.00",,,"60","68","52",,,"  290","  290",,,,"23.0","25.9",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-14",,,"12.97",,,"0.00",,,"54","61","51",,,"  270","  270",,,,"29.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-15",,,"11.41",,,"0.00",,,"55","65","50",,,"  270","  270",,,,"35.1","40.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-16",,,"13.42",,,"0.00",,,"54","62","49",,,"  270","  270",,,,"25.9","35.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-17",,,"5.59",,,"0.00",,,"55","63","49",,,"  240","  240",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-18",,,"5.37",,,"0.00",,,"53","60","46",,,"  230","  230",,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-19",,,"6.93",,,"0.28",,,"56","61","54",,,"  160","  160",,,,"14.1","16.1",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-20",,,"7.16",,,"0.63",,,"57","59","51",,,"  260","  260",,,,"21.9","23.9",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-21",,,"10.51",,,"0.00",,,"53","62","50",,,"   20","   20",,,,"32.0","38.9",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-22",,,"14.09",,,"0.00",,,"60","69","57",,,"   30","   30",,,,"25.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-23",,,"4.70",,,"0.00",,,"60","65","50",,,"   40","  120",,,,"21.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-24",,,"2.68",,,"0.00",,,"53","60","45",,,"  290","  290",,,,"8.9","10.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-25",,,"1.79",,,"0.00",,,"53","61","44",,,"  210","   30",,,,"6.9","10.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-26",,,"1.79",,,"0.00",,,"54","62","47",,,"   20","  100",,,,"6.9","8.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-27",,,"1.34",,,"0.00",,,"55","62","48",,,"   90","  100",,,,"6.9","6.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-28",,,"4.25",,,"0.00",,,"56","66","49",,,"  280","  280",,,,"16.1","18.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-29",,,"3.36",,,"0.00",,,"56","62","46",,,"  290","  290",,,,"23.9","28.0",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-11-30",,,"4.47",,,"0.00",,,"53","63","45",,,"  290","  330",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-01",,,"3.80",,,"0.00",,,"53","67","46",,,"  280","  280",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-02",,,"13.65",,,"0.00",,,"55","62","46",,,"  280","  280",,,,"33.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-03",,,"13.42",,,"0.00",,,"54","56","46",,,"  290","  280",,,,"23.9","31.1",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-04",,,"5.37",,,"0.00",,,"48","52","39",,,"  350","  350",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-05",,,"4.47",,,"0.00",,,"44","51","35",,,"  130","  130",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-06",,,"8.50",,,"0.29",,,"45","53","37",,,"  250","  240",,,,"30.0","42.9",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-07",,,"12.97",,,"0.06",,,"49","52","38",,,"  280","  280",,,,"29.1","36.0",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-08",,,"9.84",,,"0.00",,,"42","47","36",,,"   60","   60",,,,"21.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-09",,,"7.61",,,"0.00",,,"43","52","36",,,"   50","   50",,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-10",,,"2.91",,,"0.00",,,"44","52","34",,,"   80","   90",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-11",,,"2.68",,,"0.00",,,"46","57","38",,,"   70","   70",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-12",,,"4.03",,,"0.00",,,"47","54","38",,,"  290","  280",,,,"16.1","19.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-13",,,"4.25",,,"0.00",,,"48","53","40",,,"  280","  280",,,,"12.1","14.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-14",,,"2.24",,,"0.00",,,"48","61","39",,,"  110","   80",,,,"8.9","10.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-15",,,"2.01",,,"0.00",,,"50","60","40",,,"  140","  140",,,,"10.1","12.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-16",,,"2.24",,,"0.00",,,"53","65","43",,,"  150","  140",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-17",,,"2.68",,,"0.00",,,"52","59","46",,,"  150","  150",,,,"6.9","8.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-18",,,"12.08",,,"0.00",,,"52","57","44",,,"  270","  280",,,,"35.1","40.0",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-19",,,"11.86",,,"0.00",,,"52","59","47",,,"  280","  280",,,,"36.0","42.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-20",,,"4.70",,,"0.00",,,"51","60","40",,,"  290","  290",,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-21",,,"6.71",,,"0.00",,,"52","60","47",,,"  280","  270",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-22",,,"1.34",,,"0.00",,,"51","65","43",,,"  280","  280",,,,"8.9","10.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-23",,,"1.12",,,"0.00",,,"53","60","44",,,"   10","   30",,,,"8.1","8.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-24",,,"2.24",,,"0.00",,,"52","59","45",,,"  280","   90",,,,"8.1","23.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-25",,,"1.12",,,"0.00",,,"53","63","42",,,"  180","  330",,,,"6.0","8.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-26",,,"1.12",,,"0.00",,,"52","62","43",,,"   10","  360",,,,"6.9","8.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-27",,,"2.46",,,"0.00",,,"52","57","43",,,"  360","  360",,,,"8.1","8.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-28",,,"2.01",,,"0.00",,,"50","63","40",,,"  280","  290",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-29",,,"2.91",,,"0.00",,,"55","68","42",,,"  130","  190",,,,"13.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-30",,,"3.36",,,"0.00",,,"51","59","42",,,"  290","  280",,,,"13.0","15.0",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2013-12-31",,,"3.36",,,"0.00",,,"49","59","41",,,"  290","  280",,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-01",,,"0.89",,,"0.00",,,"49","56","41",,,"  280","  280",,,,"8.9","10.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-02",,,"1.12",,,"0.00",,,"51","62","43",,,"  170","  140",,,,"6.0","6.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-03",,,"4.03",,,"0.00",,,"52","64","44",,,"  290","  290",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-04",,,"2.24",,,"0.00",,,"53","66","43",,,"  300","  300",,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-05",,,"4.92",,,"0.00",,,"55","66","44",,,"   70","   70",,,,"14.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-06",,,"2.24",,,"0.00",,,"52","60","44",,,"  330","  330",,,,"8.9","10.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-07",,,"4.47",,,"0.00",,,"53","61","46",,,"  270","  280",,,,"15.0","17.0",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-08",,,"9.40",,,"0.01",,,"55","59","52",,,"  280","  270",,,,"19.9","23.9",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-09",,,"11.63",,,"0.00",,,"54","60","52",,,"  280","  290",,,,"25.1","31.1",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-10",,,"5.82",,,"0.00",,,"53","60","48",,,"  280","  280",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-11",,,"6.49",,,"0.00",,,"51","58","46",,,"  260","  270",,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-12",,,"6.71",,,"0.00",,,"52","60","46",,,"  270","  340",,,,"17.0","19.9",,"    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-13",,,"2.68",,,"0.00",,,"55","67","42",,,"   60","   60",,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-14",,,"2.24",,,"0.00",,,"56","72","44",,,"  100","  120",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-15",,,"2.68",,,"0.00",,,"58","73","48",,,"  130","  130",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-16",,,"2.01",,,"0.00",,,"58","73","46",,,"  140","   90",,,,"8.1","10.1",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-17",,,"1.12",,,"0.00",,,"56","67","45",,,"  190","  220",,,,"4.9","6.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-18",,,"1.12",,,"0.00",,,"54","67","43",,,"   40","  330",,,,"6.9","12.1",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-19",,,"2.01",,,"0.00",,,"54","67","43",,,"   10","   10",,,,"6.9","6.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-20",,,"1.79",,,"0.00",,,"54","66","43",,,"  280","  280",,,,"8.9","8.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-21",,,"2.01",,,"0.00",,,"53","68","43",,,"  280","  280",,,,"12.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-22",,,"5.14",,,"0.00",,,"53","65","44",,,"  290","  290",,,,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-23",,,"4.70",,,"0.00",,,"55","69","44",,,"   50","   70",,,,"17.0","21.0",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-24",,,"2.46",,,"0.00",,,"54","64","46",,,"  270","  270",,,,"8.9","8.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-25",,,"1.79",,,"0.00",,,"56","65","48",,,"  280","  280",,,,"12.1","13.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-26",,,"5.82",,,"0.00",,,"57","66","48",,,"  290","  290",,,,"21.0","23.9",,,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-27",,,"6.26",,,"0.00",,,"53","59","48",,,"  290","  290",,,,"18.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-28",,,"5.37",,,"0.00",,,"56","65","53",,,"  280","  270",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2014-01-29",,,"7.83",,,"0.00",,,"60","63","54",,,"  280","  280",,,,"19.9","21.9",,"    1",,,,,,,,,,,,,,,,,
